key,reason,language,language_name,english,dutch,current_translation,previous_english,previous_dutch,comment,source_file
game.claw.progress %lld %lld,new_key,it,Italian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ja,Japanese,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ka,Georgian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,kk,Kazakh,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,km,Khmer,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,kn,Kannada,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ko,Korean,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,lo,Lao,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,lt,Lithuanian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,lv,Latvian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,mk,Macedonian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ml,Malayalam,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,mn,Mongolian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,mr,Marathi,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ms,Malay,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,my,Burmese,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,nb,Norwegian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ne,Nepali,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,or,Odia,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,pa,Punjabi,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,pl,Polish,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,pt,Portuguese,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ro,Romanian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ru,Russian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,si,Sinhala,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,sk,Slovak,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,sl,Slovenian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,sq,Albanian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,sr,Serbian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,sv,Swedish,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,sw,Swahili,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ta,Tamil,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,te,Telugu,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,th,Thai,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,tr,Turkish,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ug,Uyghur,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,uk,Ukrainian,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,ur,Urdu,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,uz,Uzbek,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,vi,Vietnamese,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,zh,Chinese,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.progress %lld %lld,new_key,zu,Zulu,SUM %lld / %lld,SOM %lld / %lld,,,,"Sum index out of the board target, shown above the question.",Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,af,Afrikaans,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,am,Amharic,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,ar,Arabic,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,as,Assamese,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,az,Azerbaijani,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,be,Belarusian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,bg,Bulgarian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,bn,Bengali,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,bo,Tibetan,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,bs,Bosnian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,ca,Catalan,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,cs,Czech,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,cy,Welsh,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,da,Danish,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,de,German,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,el,Greek,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,es,Spanish,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,et,Estonian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,eu,Basque,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,fa,Persian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,fi,Finnish,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,fo,Faroese,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,fr,French,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,ga,Irish,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,gl,Galician,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,gu,Gujarati,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,he,Hebrew,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,hi,Hindi,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,hr,Croatian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,hu,Hungarian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,hy,Armenian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,id,Indonesian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,is,Icelandic,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,it,Italian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,ja,Japanese,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,ka,Georgian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,kk,Kazakh,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,km,Khmer,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,kn,Kannada,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,ko,Korean,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,lo,Lao,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,lt,Lithuanian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,lv,Latvian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,mk,Macedonian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,ml,Malayalam,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,mn,Mongolian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,mr,Marathi,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,ms,Malay,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,my,Burmese,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
game.claw.timeRemaining %lld,new_key,nb,Norwegian,%lld seconds left,Nog %lld seconden,,,,VoiceOver label for the countdown timer.,Localizable.xcstrings
